PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPUNAVAILREASON,EMPPOP,EMPRESPONSE,EMPSAMPLE,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,UNEMP,PREVWORKSTUD,BOTH,NOAVAIL,WORK
10000291,10000291,K00147,1,0,15,15,25,60,24,,75,0,5,15,0,5,75
10000291,10000291,K00150,2,0,45,45,70,65,11,CAH02,95,5,0,0,15,5,75
10000291,10000291,K00152,1,0,20,20,45,50,14,,95,0,5,0,40,0,55
10000291,10000291,K00157,1,0,45,45,70,60,14,,95,10,0,0,20,5,65
10000291,10000291,K00158,1,0,10,10,25,50,14,,75,25,10,10,10,10,40
10000291,10000291,K00162,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00163,1,0,30,30,50,60,13,CAH03-01-06,80,10,0,20,5,0,65
10000291,10000291,K00167,1,0,35,35,60,65,13,CAH15-04-02,90,10,10,5,5,0,75
10000291,10000291,K00170,1,0,15,15,25,70,14,,90,10,10,0,5,0,70
10000291,10000291,K00179,1,0,10,10,15,70,14,,90,0,10,0,10,0,80
10000291,10000291,K00182,1,0,25,25,45,55,14,,80,15,5,0,25,15,40
10000291,10000291,K00188,1,0,30,30,50,55,14,,95,40,5,0,20,5,30
10000291,10000291,K00189,1,0,,,,,,,,,,,,,
10000291,10000291,K00191,1,0,15,15,25,55,14,,75,5,0,25,0,0,65
10000291,10000291,K00193,1,0,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00194,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00200,1,0,20,20,30,60,24,,85,5,0,15,0,0,80
10000291,10000291,K00201,1,0,20,20,35,60,14,,85,10,5,5,10,5,65
10000291,10000291,K00202,1,1,40,40,70,55,13,CAH07-04-02,85,5,5,5,5,5,75
10000291,10000291,K00209,1,0,10,10,15,65,24,,90,0,0,0,10,10,80
10000291,10000291,K00210,2,1,75,75,135,56,12,CAH13-01,97,0,0,3,5,0,92
10000291,10000291,K00211,1,1,10,10,10,90,13,CAH13-01-01,90,0,10,0,20,0,75
10000291,10000291,K00212,1,1,45,45,75,60,13,CAH02-05-03,90,30,5,0,15,5,40
10000291,10000291,K00215,1,1,10,10,15,65,21,CAH15,100,20,0,0,30,0,50
10000291,10000291,K00217,1,1,15,15,30,55,23,CAH17-01-06,80,5,0,5,10,10,65
10000291,10000291,K00218,1,1,15,15,30,55,23,CAH17-01-06,80,5,0,5,10,10,65
10000291,10000291,K00219,1,1,10,10,15,85,13,CAH10-01-02,80,10,10,0,0,10,75
10000291,10000291,K00225,1,1,45,45,75,60,13,CAH02-05-03,90,30,5,0,15,5,40
10000291,10000291,K00226,1,0,55,55,95,61,14,,75,11,9,4,12,12,53
10000291,10000291,K00227,1,0,50,50,75,70,14,,80,20,10,0,15,10,50
10000291,10000291,K00229,1,0,15,15,30,55,23,CAH17-01-06,80,5,0,5,10,10,65
10000291,10000291,K00230,1,0,50,50,75,65,14,,75,15,10,0,5,15,55
10000291,10000291,K00231,1,0,10,10,15,70,14,,90,10,0,0,0,10,80
10000291,10000291,K00232,1,0,205,205,335,61,13,CAH17-01-04,81,8,6,3,13,10,61
10000291,10000291,K00232,1,0,15,15,25,55,13,CAH17-01-05,70,10,5,5,10,20,50
10000291,10000291,K00233,1,0,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00234,1,0,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00235,1,0,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00237,1,0,20,20,30,70,14,,95,15,5,0,25,0,55
10000291,10000291,K00239,2,1,10,10,15,75,22,CAH17-01,100,0,0,0,10,0,90
10000291,10000291,K00249,1,1,40,40,70,55,13,CAH07-04-02,85,5,5,5,5,5,75
10000291,10000291,K00256,1,0,15,15,20,65,14,,80,20,5,0,15,15,45
10000291,10000291,K00277,2,1,15,15,25,65,22,CAH10-01,100,0,0,0,0,0,100
10000291,10000291,K00283,2,0,50,50,90,55,14,,100,0,0,0,0,0,95
10000291,10000291,K00289,2,0,20,20,25,75,14,,100,0,0,0,10,0,90
10000291,10000291,K00295,1,0,25,25,40,65,14,,85,10,10,5,5,0,70
10000291,10000291,K00298,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00300,1,0,45,45,70,65,14,,100,0,0,0,0,0,100
10000291,10000291,K00306,1,0,15,15,30,50,14,,95,0,0,0,15,5,80
10000291,10000291,K00309,1,1,,,,,,,,,,,,,
10000291,10000291,K00314,1,0,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00316,1,0,45,45,75,60,13,CAH17-01-07,85,10,5,0,10,10,70
10000291,10000291,K00322,2,0,15,15,35,50,24,,95,0,0,5,5,0,90
10000291,10000291,K00323,1,0,45,45,75,60,13,CAH02-05-03,90,30,5,0,15,5,40
10000291,10000291,K00324,1,1,45,45,75,60,13,CAH02-05-03,90,30,5,0,15,5,40
10000291,10000291,K00325,2,1,15,15,25,70,13,CAH15-04-02,100,5,0,0,25,0,70
10000291,10000291,K00329,1,0,20,20,25,75,23,CAH02-02-01,100,15,0,0,20,0,60
10000291,10000291,K00330,1,1,20,20,25,75,23,CAH02-02-01,100,15,0,0,20,0,60
10000291,10000291,K00338,2,0,10,10,15,70,14,,80,10,0,0,25,20,45
10000291,10000291,K00365,2,1,,,,,,,,,,,,,
10000291,10000291,K00367,1,0,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00368,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00372,1,0,15,15,25,65,14,,90,0,0,0,5,15,80
10000291,10000291,K00378,1,0,10,10,15,70,14,,85,10,10,0,10,10,65
10000291,10000291,K00379,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00381,1,1,,,,,,,,,,,,,
10000291,10000291,K00382,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00386,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00387,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00388,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00389,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00390,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00391,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00393,1,1,65,65,115,60,13,CAH04-01-01,89,15,3,3,16,5,57
10000291,10000291,K00394,1,1,65,65,115,60,13,CAH04-01-01,89,15,3,3,16,5,57
10000291,10000291,K00397,1,1,170,170,320,54,23,CAH22-01-01,92,16,1,4,9,4,67
10000291,10000291,K00446,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00447,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00448,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00449,1,1,20,20,25,75,13,CAH25-02-03,95,10,0,0,15,5,70
10000291,10000291,K00452,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00453,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00454,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00455,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00457,1,1,10,10,20,55,13,CAH25-01-02,85,0,10,0,25,10,60
10000291,10000291,K00458,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00459,1,1,15,15,25,50,13,CAH20-01-01,85,25,0,10,10,10,50
10000291,10000291,K00462,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00466,1,1,35,35,55,65,12,CAH25-02,90,10,5,5,15,5,70
10000291,10000291,K00468,1,1,20,20,35,55,13,CAH25-01-04,95,10,0,5,15,0,70
10000291,10000291,K00475,1,1,10,10,15,70,13,CAH10-01-07,80,10,10,0,20,10,50
10000291,10000291,K00476,1,1,30,30,45,65,13,CAH11-01-01,85,5,10,5,15,5,65
10000291,10000291,K00478,1,1,10,10,15,85,13,CAH10-01-02,80,10,10,0,0,10,75
10000291,10000291,K00480,1,1,20,20,35,65,13,CAH17-01-08,90,5,5,5,10,0,75
10000291,10000291,K00481,1,0,20,20,35,65,13,CAH17-01-08,90,5,5,5,10,0,75
10000291,10000291,K00482,1,1,10,10,10,90,13,CAH13-01-01,90,0,10,0,20,0,75
10000291,10000291,K00483,1,1,10,10,10,90,13,CAH13-01-01,90,0,10,0,20,0,75
10000291,10000291,K00484,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00485,1,1,10,10,15,70,13,CAH10-03-06,90,0,10,0,10,0,80
10000291,10000291,K00486,1,1,45,45,75,60,13,CAH17-01-07,85,10,5,0,10,10,70
10000291,10000291,K00487,1,1,50,50,85,55,12,CAH03-01,85,10,0,10,15,0,60
10000291,10000291,K00488,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00489,1,1,205,205,335,61,13,CAH17-01-04,81,8,6,3,13,10,61
10000291,10000291,K00490,1,1,205,205,335,61,13,CAH17-01-04,81,8,6,3,13,10,61
10000291,10000291,K00491,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00492,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00493,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00494,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00495,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00496,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00497,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00498,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00499,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00501,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00501,1,1,45,45,75,60,13,CAH17-01-07,85,10,5,0,10,10,70
10000291,10000291,K00502,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00502,1,1,45,45,75,60,13,CAH17-01-07,85,10,5,0,10,10,70
10000291,10000291,K00503,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00503,1,1,45,45,75,60,13,CAH17-01-07,85,10,5,0,10,10,70
10000291,10000291,K00504,1,1,205,205,335,61,13,CAH17-01-04,81,8,6,3,13,10,61
10000291,10000291,K00505,1,1,205,205,335,61,13,CAH17-01-04,81,8,6,3,13,10,61
10000291,10000291,K00506,1,1,205,205,335,61,13,CAH17-01-04,81,8,6,3,13,10,61
10000291,10000291,K00507,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00508,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00509,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00510,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00511,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00512,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00513,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00514,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00517,1,0,30,30,45,65,13,CAH11-01-01,85,5,10,5,15,5,65
10000291,10000291,K00518,1,1,30,30,45,65,13,CAH11-01-01,85,5,10,5,15,5,65
10000291,10000291,K00519,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00520,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00521,1,1,45,45,75,60,13,CAH17-01-07,85,10,5,0,10,10,70
10000291,10000291,K00522,1,1,45,45,75,60,13,CAH17-01-07,85,10,5,0,10,10,70
10000291,10000291,K00527,1,1,150,150,245,61,13,CAH02-04-02,94,1,1,0,7,5,87
10000291,10000291,K00527,1,1,30,30,40,70,13,CAH02-04-07,100,0,0,0,5,0,95
10000291,10000291,K00528,1,1,35,35,50,70,13,CAH02-04-05,95,0,0,0,10,5,90
10000291,10000291,K00528,1,1,30,30,40,70,13,CAH02-04-07,100,0,0,0,5,0,95
10000291,10000291,K00531,1,1,65,65,115,60,13,CAH04-01-01,89,15,3,3,16,5,57
10000291,10000291,K00532,1,1,65,65,115,60,13,CAH04-01-01,89,15,3,3,16,5,57
10000291,10000291,K00533,1,1,65,65,115,60,13,CAH04-01-01,89,15,3,3,16,5,57
10000291,10000291,K00533,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00534,1,1,65,65,115,60,13,CAH04-01-01,89,15,3,3,16,5,57
10000291,10000291,K00534,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00535,1,1,120,120,195,62,12,CAH02-06,93,3,2,1,16,5,74
10000291,10000291,K00536,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00537,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00538,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00539,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00540,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00541,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00542,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00543,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00544,1,1,25,25,50,55,13,CAH03-02-01,100,15,0,0,40,0,45
10000291,10000291,K00545,1,1,30,30,50,60,13,CAH03-01-06,80,10,0,20,5,0,65
10000291,10000291,K00546,1,1,,,,,,,,,,,,,
10000291,10000291,K00548,1,1,60,60,120,51,13,CAH16-01-01,83,12,8,2,24,7,48
10000291,10000291,K00554,1,1,10,10,15,85,13,CAH10-01-02,80,10,10,0,0,10,75
10000291,10000291,K00555,1,1,35,35,55,65,12,CAH25-02,90,10,5,5,15,5,70
10000291,10000291,K00558,1,1,170,170,320,54,23,CAH22-01-01,92,16,1,4,9,4,67
10000291,10000291,K00559,1,1,35,35,60,65,13,CAH15-04-02,90,10,10,5,5,0,75
10000291,10000291,K00560,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00562,2,1,,,,,,,,,,,,,
10000291,10000291,K00563,2,1,,,,,,,,,,,,,
10000291,10000291,K00565,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00565,1,1,20,20,25,75,13,CAH25-02-03,95,10,0,0,15,5,70
10000291,10000291,K00566,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00566,1,1,20,20,25,75,13,CAH25-02-03,95,10,0,0,15,5,70
10000291,10000291,K00567,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00568,1,1,15,15,20,75,13,CAH19-01-05,85,20,5,5,20,0,50
10000291,10000291,K00568,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00569,1,1,15,15,20,75,13,CAH19-01-05,85,20,5,5,20,0,50
10000291,10000291,K00569,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00572,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00573,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00574,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00575,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00576,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00577,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00578,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00579,1,1,20,20,25,75,13,CAH25-02-03,95,10,0,0,15,5,70
10000291,10000291,K00580,1,1,15,15,25,65,13,CAH19-01-03,90,15,0,0,10,10,65
10000291,10000291,K00580,1,1,20,20,25,75,13,CAH25-02-03,95,10,0,0,15,5,70
10000291,10000291,K00581,1,1,15,15,25,65,13,CAH19-01-03,90,15,0,0,10,10,65
10000291,10000291,K00581,1,1,20,20,25,75,13,CAH25-02-03,95,10,0,0,15,5,70
10000291,10000291,K00582,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00582,1,1,20,20,25,75,13,CAH25-02-03,95,10,0,0,15,5,70
10000291,10000291,K00583,1,1,15,15,15,75,13,CAH19-01-02,100,30,0,0,15,0,55
10000291,10000291,K00584,1,1,15,15,25,65,13,CAH19-01-03,90,15,0,0,10,10,65
10000291,10000291,K00585,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00586,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00587,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00588,1,1,20,20,35,55,13,CAH25-01-04,95,10,0,5,15,0,70
10000291,10000291,K00589,1,1,20,20,35,55,13,CAH25-01-04,95,10,0,5,15,0,70
10000291,10000291,K00590,1,1,10,10,20,55,13,CAH25-01-02,85,0,10,0,25,10,60
10000291,10000291,K00591,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00592,1,1,15,15,25,50,13,CAH20-01-01,85,25,0,10,10,10,50
10000291,10000291,K00593,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00595,1,1,45,45,90,50,13,CAH25-01-03,90,10,0,0,0,5,80
10000291,10000291,K00596,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00597,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00598,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00599,1,1,35,35,55,65,12,CAH25-02,90,10,5,5,15,5,70
10000291,10000291,K00600,1,1,20,20,35,55,11,CAH20,80,20,0,10,10,10,50
10000291,10000291,K00601,1,1,15,15,25,65,13,CAH19-01-03,90,15,0,0,10,10,65
10000291,10000291,K00601,1,1,20,20,35,55,11,CAH20,80,20,0,10,10,10,50
10000291,10000291,K00602,1,1,20,20,35,55,13,CAH25-01-04,95,10,0,5,15,0,70
10000291,10000291,K00604,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00605,1,1,30,30,45,60,13,CAH15-04-01,100,0,0,0,15,0,85
10000291,10000291,K00606,2,1,20,20,40,55,12,CAH15-04,95,5,0,0,10,5,80
10000291,10000291,K00607,1,1,15,15,25,65,13,CAH19-01-03,90,15,0,0,10,10,65
10000291,10000291,K00607,1,1,15,15,20,75,13,CAH19-01-05,85,20,5,5,20,0,50
10000291,10000291,K00608,1,1,15,15,20,75,13,CAH19-01-05,85,20,5,5,20,0,50
10000291,10000291,K00608,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00609,2,1,,,,,,,,,,,,,
10000291,10000291,K00611,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00612,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00613,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00614,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00615,1,1,45,45,75,60,13,CAH17-01-07,85,10,5,0,10,10,70
10000291,10000291,K00616,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00616,1,1,15,15,20,70,23,CAH15-01-03,80,0,5,0,0,15,80
10000291,10000291,K00617,1,1,65,65,115,60,13,CAH04-01-01,89,15,3,3,16,5,57
10000291,10000291,K00617,1,1,65,65,110,60,13,CAH15-01-02,87,11,2,3,17,8,59
10000291,10000291,K00618,1,1,30,30,40,75,23,CAH02-04-01,90,5,0,0,30,10,55
10000291,10000291,K00626,1,1,35,35,60,65,13,CAH15-04-02,90,10,10,5,5,0,75
10000291,10000291,K00629,2,1,15,15,25,55,13,CAH15-04-02,90,10,0,0,15,10,70
10000291,10000291,K00631,2,1,15,15,25,55,13,CAH15-04-02,90,10,0,0,15,10,70
10000291,10000291,K00633,1,1,30,30,45,60,13,CAH15-04-01,100,0,0,0,15,0,85
10000291,10000291,K00636,1,1,10,10,15,85,13,CAH10-01-02,80,10,10,0,0,10,75
10000291,10000291,K00637,1,1,10,10,15,85,13,CAH10-01-02,80,10,10,0,0,10,75
10000291,10000291,K00639,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00640,1,1,60,60,90,67,23,CAH02-04-04,94,2,0,2,8,5,84
10000291,10000291,K00641,1,1,150,150,245,61,13,CAH02-04-02,94,1,1,0,7,5,87
10000291,10000291,K00643,1,1,20,20,35,65,13,CAH17-01-08,90,5,5,5,10,0,75
10000291,10000291,K00646,1,1,30,30,45,60,13,CAH15-04-01,100,0,0,0,15,0,85
10000291,10000291,K00648,1,1,,,,,,,,,,,,,
10000291,10000291,K00649,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00651,1,1,15,15,25,55,13,CAH17-01-05,70,10,5,5,10,20,50
10000291,10000291,K00652,1,1,20,20,35,55,23,CAH17-01-03,90,5,5,5,0,0,85
10000291,10000291,K00653,1,1,,,,,,,,,,,,,
10000291,10000291,K00654,1,1,,,,,,,,,,,,,
10000291,10000291,K00657,1,1,170,170,320,54,23,CAH22-01-01,92,16,1,4,9,4,67
10000291,10000291,K00660,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00661,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00662,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00666,1,1,,,,,,,,,,,,,
10000291,10000291,K00668,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00669,1,1,,,,,,,,,,,,,
10000291,10000291,K00671,1,1,140,140,260,54,13,CAH17-01-02,83,9,6,4,15,7,59
10000291,10000291,K00672,1,1,15,15,25,55,13,CAH17-01-05,70,10,5,5,10,20,50
10000291,10000291,K00673,1,1,20,20,35,55,23,CAH17-01-03,90,5,5,5,0,0,85
10000291,10000291,K00676,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00677,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00678,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00679,1,1,75,75,110,68,12,CAH11-01,86,5,8,4,12,3,68
10000291,10000291,K00680,1,1,10,10,15,65,13,CAH25-02-02,80,10,10,10,10,0,60
10000291,10000291,K00681,1,1,35,35,55,65,12,CAH25-02,90,10,5,5,15,5,70
10000291,10000291,K00682,1,1,10,10,15,65,13,CAH25-02-02,80,10,10,10,10,0,60
10000291,10000291,K00683,1,1,10,10,15,65,13,CAH25-02-02,80,10,10,10,10,0,60
10000291,10000291,K00686,1,1,20,20,35,65,13,CAH17-01-08,90,5,5,5,10,0,75
10000291,10000291,K00688,1,1,10,10,15,65,13,CAH25-02-02,80,10,10,10,10,0,60
10000291,10000291,K00689,1,1,35,35,55,65,12,CAH25-02,90,10,5,5,15,5,70
10000291,10000291,K00690,1,1,10,10,15,65,13,CAH25-02-02,80,10,10,10,10,0,60
10000291,10000291,K00691,1,1,10,10,15,65,13,CAH25-02-02,80,10,10,10,10,0,60
10000291,10000291,K00692,1,1,10,10,15,65,13,CAH25-02-02,80,10,10,10,10,0,60
10000291,10000291,K00693,1,1,35,35,55,65,12,CAH25-02,90,10,5,5,15,5,70
10000291,10000291,K00694,1,1,10,10,15,65,13,CAH25-02-02,80,10,10,10,10,0,60
10000291,10000291,K00695,1,1,10,10,15,85,13,CAH10-01-02,80,10,10,0,0,10,75
10000291,10000291,K00696,1,1,10,10,15,85,13,CAH10-01-02,80,10,10,0,0,10,75
10000291,10000291,K00698,2,1,15,15,25,65,22,CAH10-01,100,0,0,0,0,0,100
10000291,10000291,K00699,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00700,2,1,75,75,135,56,13,CAH13-01-02,97,0,0,3,5,0,92
10000291,10000291,K00701,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00702,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00703,2,1,75,75,135,56,13,CAH13-01-02,97,0,0,3,5,0,92
10000291,10000291,K00704,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00705,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00706,2,1,75,75,135,56,13,CAH13-01-02,97,0,0,3,5,0,92
10000291,10000291,K00707,1,1,15,15,25,60,13,CAH13-01-02,85,0,5,0,5,5,80
10000291,10000291,K00708,1,1,60,60,120,51,13,CAH16-01-01,83,12,8,2,24,7,48
10000291,10000291,K00709,1,1,45,45,75,60,13,CAH02-05-03,90,30,5,0,15,5,40
10000291,10000291,K00710,1,1,45,45,75,60,13,CAH02-05-03,90,30,5,0,15,5,40
10000291,10000291,K00712,1,1,35,35,50,70,13,CAH02-04-05,95,0,0,0,10,5,90
10000291,10000291,K00713,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00714,1,1,40,40,50,75,13,CAH11-01-06,85,5,5,5,10,5,75
10000291,10000291,K00719,1,1,15,15,20,65,13,CAH03-01-03,95,5,0,0,30,5,55
10000291,10000291,K00720,1,1,15,15,20,65,13,CAH03-01-03,95,5,0,0,30,5,55
10000291,10000291,K00721,1,1,15,15,20,65,13,CAH03-01-03,95,5,0,0,30,5,55
10000291,10000291,K00723,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
10000291,10000291,K00724,1,1,30,30,40,70,13,CAH24-01-05,95,0,0,5,10,5,80
